Lambda,D_rot,score
10000.0,2.0,0.7696
10000.0,2.0,0.7691
10000.0,2.0,0.7735
10000.0,2.0,0.7725
10000.0,2.0,0.7708
10000.0,2.0,0.7685
10000.0,2.0,0.7697
10000.0,2.0,0.7676
10000.0,2.0,0.7686
10000.0,2.0,0.771
10000.0,2.0,0.7728
10000.0,2.0,0.7701
10000.0,2.0,0.773
10000.0,2.0,0.7699
10000.0,2.0,0.7705
10000.0,2.0,0.7717
10000.0,2.0,0.7712
10000.0,2.0,0.7683
10000.0,2.0,0.7709
10000.0,2.0,0.7682
10000.0,2.0,0.7732
10000.0,2.0,0.7689
10000.0,2.0,0.7754
10000.0,2.0,0.7702
10000.0,2.0,0.7684
10000.0,2.0,0.7712
10000.0,2.0,0.7665
10000.0,2.0,0.7666
10000.0,2.0,0.7757
10000.0,2.0,0.7731
10000.0,2.0,0.7747
10000.0,2.0,0.764
10000.0,2.0,0.7718
10000.0,2.0,0.7668
10000.0,2.0,0.7712
100000.0,2.0,0.8387
100000.0,2.0,0.84
100000.0,2.0,0.8357
100000.0,2.0,0.8357
100000.0,2.0,0.8362
100000.0,2.0,0.8349
100000.0,2.0,0.8344
100000.0,2.0,0.835
100000.0,2.0,0.8342
100000.0,2.0,0.8366
100000.0,2.0,0.8381
100000.0,2.0,0.8358
100000.0,2.0,0.8364
100000.0,2.0,0.8391
100000.0,2.0,0.8371
100000.0,2.0,0.8351
100000.0,2.0,0.8404
100000.0,2.0,0.8358
100000.0,2.0,0.8328
100000.0,2.0,0.8345
100000.0,2.0,0.8383
100000.0,2.0,0.8326
100000.0,2.0,0.8324
100000.0,2.0,0.8335
100000.0,2.0,0.8377
100000.0,2.0,0.8366
100000.0,2.0,0.8309
100000.0,2.0,0.8365
100000.0,2.0,0.8337
100000.0,2.0,0.8338
100000.0,2.0,0.835
100000.0,2.0,0.8376
100000.0,2.0,0.8324
100000.0,2.0,0.8338
100000.0,2.0,0.8397
100000.0,2.0,0.8373
100000.0,2.0,0.8367
100000.0,2.0,0.832
100000.0,2.0,0.832
100000.0,2.0,0.8345
100000.0,2.0,0.8359
100000.0,2.0,0.8369
100000.0,2.0,0.8328
100000.0,2.0,0.8323
100000.0,2.0,0.8327
100000.0,2.0,0.8301
100000.0,2.0,0.8368
100000.0,2.0,0.8366
100000.0,2.0,0.8352
100000.0,2.0,0.8376
100000.0,2.0,0.8358
100000.0,2.0,0.8406
100000.0,2.0,0.8337
100000.0,2.0,0.8351
100000.0,2.0,0.8335
100000.0,2.0,0.8344
100000.0,2.0,0.8351
100000.0,2.0,0.833
100000.0,2.0,0.8313
100000.0,2.0,0.8315
100000.0,2.0,0.8333
100000.0,2.0,0.8382
100000.0,2.0,0.8351
100000.0,2.0,0.8348
100000.0,2.0,0.834
100000.0,2.0,0.837
100000.0,2.0,0.8344
100000.0,2.0,0.83
100000.0,2.0,0.8365
100000.0,2.0,0.8339
100000.0,2.0,0.8372
100000.0,2.0,0.8343
100000.0,2.0,0.8388
100000.0,2.0,0.8382
100000.0,2.0,0.8366
100000.0,2.0,0.8362
100000.0,2.0,0.8353
100000.0,2.0,0.8359
100000.0,2.0,0.8341
100000.0,2.0,0.8348
100000.0,2.0,0.8341
100000.0,2.0,0.8355
100000.0,2.0,0.8323
100000.0,2.0,0.8368
100000.0,2.0,0.8361
100000.0,2.0,0.8357
100000.0,2.0,0.8344
100000.0,2.0,0.8349
100000.0,2.0,0.8387
100000.0,2.0,0.8373
100000.0,2.0,0.8367
100000.0,2.0,0.8376
100000.0,2.0,0.8323
100000.0,2.0,0.8323
100000.0,2.0,0.8323
100000.0,2.0,0.8393
100000.0,2.0,0.8299
100000.0,2.0,0.8348
100000.0,2.0,0.8334
100000.0,2.0,0.8345
1000000.0,2.0,0.8813
1000000.0,2.0,0.8828
1000000.0,2.0,0.8823
1000000.0,2.0,0.8845
1000000.0,2.0,0.8826
1000000.0,2.0,0.8789
1000000.0,2.0,0.8833
1000000.0,2.0,0.882
1000000.0,2.0,0.8859
1000000.0,2.0,0.8862
1000000.0,2.0,0.8837
1000000.0,2.0,0.8809
1000000.0,2.0,0.8847
1000000.0,2.0,0.8843
1000000.0,2.0,0.8804
1000000.0,2.0,0.8832
1000000.0,2.0,0.8814
1000000.0,2.0,0.8824
1000000.0,2.0,0.8832
1000000.0,2.0,0.8853
1000000.0,2.0,0.8811
1000000.0,2.0,0.8831
1000000.0,2.0,0.8879
1000000.0,2.0,0.8817
1000000.0,2.0,0.8826
1000000.0,2.0,0.8825
1000000.0,2.0,0.8848
1000000.0,2.0,0.882
1000000.0,2.0,0.8815
1000000.0,2.0,0.8855
1000000.0,2.0,0.8862
1000000.0,2.0,0.8822
1000000.0,2.0,0.8813
1000000.0,2.0,0.8855
1000000.0,2.0,0.8824
1000000.0,2.0,0.8841
1000000.0,2.0,0.8837
1000000.0,2.0,0.8801
1000000.0,2.0,0.881
1000000.0,2.0,0.8835
1000000.0,2.0,0.8832
1000000.0,2.0,0.8826
1000000.0,2.0,0.8803
1000000.0,2.0,0.8805
1000000.0,2.0,0.8814
1000000.0,2.0,0.8863
1000000.0,2.0,0.8819
1000000.0,2.0,0.8815
1000000.0,2.0,0.8821
1000000.0,2.0,0.8841
1000000.0,2.0,0.886
1000000.0,2.0,0.8837
1000000.0,2.0,0.8809
1000000.0,2.0,0.8838
1000000.0,2.0,0.8859
1000000.0,2.0,0.8828
1000000.0,2.0,0.8867
1000000.0,2.0,0.8835
1000000.0,2.0,0.8818
1000000.0,2.0,0.8848
1000000.0,2.0,0.8797
1000000.0,2.0,0.8833
1000000.0,2.0,0.8823
1000000.0,2.0,0.8846
1000000.0,2.0,0.8846
1000000.0,2.0,0.8814
1000000.0,2.0,0.8839
1000000.0,2.0,0.8854
1000000.0,2.0,0.8832
1000000.0,2.0,0.8836
1000000.0,2.0,0.8821
1000000.0,2.0,0.8816
1000000.0,2.0,0.8835
1000000.0,2.0,0.8855
1000000.0,2.0,0.8827
1000000.0,2.0,0.8834
1000000.0,2.0,0.8818
1000000.0,2.0,0.8834
1000000.0,2.0,0.8852
1000000.0,2.0,0.8843
1000000.0,2.0,0.8826
1000000.0,2.0,0.8835
1000000.0,2.0,0.8842
1000000.0,2.0,0.8819
1000000.0,2.0,0.8809
1000000.0,2.0,0.8821
1000000.0,2.0,0.8839
1000000.0,2.0,0.8868
1000000.0,2.0,0.8838
1000000.0,2.0,0.8839
1000000.0,2.0,0.8815
1000000.0,2.0,0.8846
1000000.0,2.0,0.8813
1000000.0,2.0,0.8839
1000000.0,2.0,0.8845
1000000.0,2.0,0.8809
1000000.0,2.0,0.8842
1000000.0,2.0,0.8831
1000000.0,2.0,0.883
1000000.0,2.0,0.8834
10000000.0,2.0,0.918
10000000.0,2.0,0.918
10000000.0,2.0,0.9197
10000000.0,2.0,0.9183
10000000.0,2.0,0.9207
10000000.0,2.0,0.9189
10000000.0,2.0,0.917
10000000.0,2.0,0.9173
10000000.0,2.0,0.9198
10000000.0,2.0,0.9147
10000000.0,2.0,0.9197
10000000.0,2.0,0.9182
10000000.0,2.0,0.9192
10000000.0,2.0,0.9163
10000000.0,2.0,0.9185
10000000.0,2.0,0.9193
10000000.0,2.0,0.919
10000000.0,2.0,0.9205
10000000.0,2.0,0.9154
10000000.0,2.0,0.9187
10000000.0,2.0,0.9196
10000000.0,2.0,0.9199
10000000.0,2.0,0.9182
10000000.0,2.0,0.9156
10000000.0,2.0,0.9204
10000000.0,2.0,0.9189
10000000.0,2.0,0.918
10000000.0,2.0,0.9172
10000000.0,2.0,0.9171
10000000.0,2.0,0.9162
10000000.0,2.0,0.9203
10000000.0,2.0,0.9203
10000000.0,2.0,0.9165
10000000.0,2.0,0.9146
10000000.0,2.0,0.9161
10000000.0,2.0,0.916
10000000.0,2.0,0.9171
10000000.0,2.0,0.9179
10000000.0,2.0,0.9189
10000000.0,2.0,0.9192
10000000.0,2.0,0.917
10000000.0,2.0,0.9205
10000000.0,2.0,0.9171
10000000.0,2.0,0.9186
10000000.0,2.0,0.9184
10000000.0,2.0,0.9181
10000000.0,2.0,0.9201
10000000.0,2.0,0.9166
10000000.0,2.0,0.9164
10000000.0,2.0,0.9179
10000000.0,2.0,0.9186
10000000.0,2.0,0.919
10000000.0,2.0,0.9174
10000000.0,2.0,0.9205
10000000.0,2.0,0.9141
10000000.0,2.0,0.9167
10000000.0,2.0,0.9167
10000000.0,2.0,0.9166
10000000.0,2.0,0.9188
10000000.0,2.0,0.9189
10000000.0,2.0,0.9166
10000000.0,2.0,0.9186
10000000.0,2.0,0.9168
10000000.0,2.0,0.9146
10000000.0,2.0,0.9157
10000000.0,2.0,0.9204
10000000.0,2.0,0.9176
10000000.0,2.0,0.9176
10000000.0,2.0,0.9175
10000000.0,2.0,0.9178
10000000.0,2.0,0.9219
10000000.0,2.0,0.916
10000000.0,2.0,0.9173
10000000.0,2.0,0.9169
10000000.0,2.0,0.9227
10000000.0,2.0,0.9171
10000000.0,2.0,0.9173
10000000.0,2.0,0.9201
10000000.0,2.0,0.9165
10000000.0,2.0,0.9168
10000000.0,2.0,0.9159
10000000.0,2.0,0.9196
10000000.0,2.0,0.9181
10000000.0,2.0,0.9159
10000000.0,2.0,0.9146
10000000.0,2.0,0.9176
10000000.0,2.0,0.9185
10000000.0,2.0,0.9201
10000000.0,2.0,0.9167
10000000.0,2.0,0.9171
10000000.0,2.0,0.9143
10000000.0,2.0,0.9173
10000000.0,2.0,0.9178
10000000.0,2.0,0.9173
10000000.0,2.0,0.9163
10000000.0,2.0,0.9183
10000000.0,2.0,0.9209
10000000.0,2.0,0.9202
10000000.0,2.0,0.9188
10000000.0,2.0,0.9187
1000.0,2.0,0.6959
1000.0,2.0,0.6937
1000.0,2.0,0.6956
1000.0,2.0,0.6924
1000.0,2.0,0.6994
1000.0,2.0,0.6928
1000.0,2.0,0.6962
1000.0,2.0,0.6973
1000.0,2.0,0.7034
1000.0,2.0,0.6914
1000.0,2.0,0.6897
1000.0,2.0,0.6911
1000.0,2.0,0.6921
1000.0,2.0,0.6929
1000.0,2.0,0.6954
1000.0,2.0,0.6903
1000.0,2.0,0.696
1000.0,2.0,0.6921
1000.0,2.0,0.699
1000.0,2.0,0.698
1000.0,2.0,0.6931
1000.0,2.0,0.6971
1000.0,2.0,0.7005
1000.0,2.0,0.69
1000.0,2.0,0.6935
1000.0,2.0,0.6922
1000.0,2.0,0.6952
1000.0,2.0,0.6923
1000.0,2.0,0.6919
1000.0,2.0,0.6942
1000.0,2.0,0.6998
1000.0,2.0,0.7008
1000.0,2.0,0.6965
1000.0,2.0,0.6895
1000.0,2.0,0.6916
1000.0,2.0,0.6963
1000.0,2.0,0.6961
1000.0,2.0,0.689
1000.0,2.0,0.6952
1000.0,2.0,0.6932
1000.0,2.0,0.6926
1000.0,2.0,0.6922
1000.0,2.0,0.6915
1000.0,2.0,0.6935
1000.0,2.0,0.6908
1000.0,2.0,0.6968
1000.0,2.0,0.6935
1000.0,2.0,0.6934
1000.0,2.0,0.687
1000.0,2.0,0.6965
1000.0,2.0,0.6946
1000.0,2.0,0.6974
1000.0,2.0,0.6933
1000.0,2.0,0.6963
1000.0,2.0,0.6967
1000.0,2.0,0.6943
1000.0,2.0,0.6987
1000.0,2.0,0.6924
1000.0,2.0,0.6996
1000.0,2.0,0.6968
1000.0,2.0,0.6969
1000.0,2.0,0.6954
1000.0,2.0,0.7003
1000.0,2.0,0.6918
1000.0,2.0,0.695
1000.0,2.0,0.6945
1000.0,2.0,0.6965
1000.0,2.0,0.7006
1000.0,2.0,0.6942
1000.0,2.0,0.6959
1000.0,2.0,0.6927
1000.0,2.0,0.6986
1000.0,2.0,0.6966
1000.0,2.0,0.6982
1000.0,2.0,0.6983
1000.0,2.0,0.7037
1000.0,2.0,0.6945
1000.0,2.0,0.6956
1000.0,2.0,0.7001
1000.0,2.0,0.6905
1000.0,2.0,0.695
1000.0,2.0,0.6902
1000.0,2.0,0.6912
1000.0,2.0,0.6945
1000.0,2.0,0.6926
1000.0,2.0,0.697
1000.0,2.0,0.6959
1000.0,2.0,0.692
1000.0,2.0,0.6958
1000.0,2.0,0.6967
1000.0,2.0,0.6937
1000.0,2.0,0.7031
1000.0,2.0,0.6961
1000.0,2.0,0.6963
1000.0,2.0,0.6982
1000.0,2.0,0.6943
1000.0,2.0,0.6937
1000.0,2.0,0.6949
1000.0,2.0,0.6965
1000.0,2.0,0.6875
10000.0,2.0,0.773
10000.0,2.0,0.7812
10000.0,2.0,0.7806
10000.0,2.0,0.7735
10000.0,2.0,0.7767
10000.0,2.0,0.7688
10000.0,2.0,0.7768
10000.0,2.0,0.7741
10000.0,2.0,0.775
10000.0,2.0,0.7749
10000.0,2.0,0.772
10000.0,2.0,0.7778
10000.0,2.0,0.7728
10000.0,2.0,0.7763
10000.0,2.0,0.7743
10000.0,2.0,0.7719
10000.0,2.0,0.7705
10000.0,2.0,0.7778
10000.0,2.0,0.7774
10000.0,2.0,0.7687
10000.0,2.0,0.7734
10000.0,2.0,0.7742
10000.0,2.0,0.7794
10000.0,2.0,0.7693
10000.0,2.0,0.7745
10000.0,2.0,0.7755
10000.0,2.0,0.7772
10000.0,2.0,0.7785
10000.0,2.0,0.7757
10000.0,2.0,0.7695
10000.0,2.0,0.7753
10000.0,2.0,0.7761
10000.0,2.0,0.7753
10000.0,2.0,0.7761
10000.0,2.0,0.7781
10000.0,2.0,0.776
10000.0,2.0,0.7771
10000.0,2.0,0.7741
10000.0,2.0,0.7761
10000.0,2.0,0.773
10000.0,2.0,0.7767
10000.0,2.0,0.7734
10000.0,2.0,0.7744
10000.0,2.0,0.7781
10000.0,2.0,0.7735
10000.0,2.0,0.7701
10000.0,2.0,0.7752
10000.0,2.0,0.7748
10000.0,2.0,0.7754
10000.0,2.0,0.7781
10000.0,2.0,0.7755
10000.0,2.0,0.7737
10000.0,2.0,0.7779
10000.0,2.0,0.7737
10000.0,2.0,0.7759
10000.0,2.0,0.7765
10000.0,2.0,0.775
10000.0,2.0,0.7761
10000.0,2.0,0.7795
10000.0,2.0,0.7731
10000.0,2.0,0.7726
10000.0,2.0,0.7794
10000.0,2.0,0.7752
10000.0,2.0,0.7772
10000.0,2.0,0.777
10000.0,2.0,0.7745
10000.0,2.0,0.7747
10000.0,2.0,0.7769
10000.0,2.0,0.7765
10000.0,2.0,0.774
10000.0,2.0,0.7781
10000.0,2.0,0.7737
10000.0,2.0,0.7751
10000.0,2.0,0.776
10000.0,2.0,0.7786
10000.0,2.0,0.7764
10000.0,2.0,0.7716
10000.0,2.0,0.7739
10000.0,2.0,0.7748
10000.0,2.0,0.7735
10000.0,2.0,0.7753
10000.0,2.0,0.7724
10000.0,2.0,0.7773
10000.0,2.0,0.7786
10000.0,2.0,0.7798
10000.0,2.0,0.7736
10000.0,2.0,0.7765
10000.0,2.0,0.7733
10000.0,2.0,0.7766
10000.0,2.0,0.7746
10000.0,2.0,0.7743
10000.0,2.0,0.7726
10000.0,2.0,0.774
10000.0,2.0,0.7761
10000.0,2.0,0.7744
10000.0,2.0,0.7732
10000.0,2.0,0.7782
10000.0,2.0,0.7757
10000.0,2.0,0.7739
10000.0,2.0,0.7767
100000.0,2.0,0.8414
100000.0,2.0,0.8403
100000.0,2.0,0.8403
100000.0,2.0,0.8398
100000.0,2.0,0.8364
100000.0,2.0,0.8381
100000.0,2.0,0.8345
100000.0,2.0,0.8411
100000.0,2.0,0.8398
100000.0,2.0,0.8424
100000.0,2.0,0.8369
100000.0,2.0,0.8377
100000.0,2.0,0.8389
100000.0,2.0,0.837
100000.0,2.0,0.8394
100000.0,2.0,0.8409
100000.0,2.0,0.837
100000.0,2.0,0.8385
100000.0,2.0,0.8387
100000.0,2.0,0.842
100000.0,2.0,0.8406
100000.0,2.0,0.8422
100000.0,2.0,0.8418
100000.0,2.0,0.8391
100000.0,2.0,0.8418
100000.0,2.0,0.8378
100000.0,2.0,0.8356
100000.0,2.0,0.8371
100000.0,2.0,0.8394
100000.0,2.0,0.8394
100000.0,2.0,0.838
100000.0,2.0,0.8373
100000.0,2.0,0.833
100000.0,2.0,0.8393
100000.0,2.0,0.8421
100000.0,2.0,0.8347
100000.0,2.0,0.8402
100000.0,2.0,0.8378
100000.0,2.0,0.8365
100000.0,2.0,0.8409
100000.0,2.0,0.8377
100000.0,2.0,0.8365
100000.0,2.0,0.8401
100000.0,2.0,0.843
100000.0,2.0,0.8364
100000.0,2.0,0.8364
100000.0,2.0,0.8414
100000.0,2.0,0.8403
100000.0,2.0,0.839
100000.0,2.0,0.839
100000.0,2.0,0.838
100000.0,2.0,0.8423
100000.0,2.0,0.8363
100000.0,2.0,0.8374
100000.0,2.0,0.8379
100000.0,2.0,0.8381
100000.0,2.0,0.8376
100000.0,2.0,0.8409
100000.0,2.0,0.8368
100000.0,2.0,0.8364
100000.0,2.0,0.8327
100000.0,2.0,0.8359
100000.0,2.0,0.834
100000.0,2.0,0.8355
100000.0,2.0,0.8386
100000.0,2.0,0.8389
100000.0,2.0,0.8381
100000.0,2.0,0.8369
100000.0,2.0,0.8385
100000.0,2.0,0.8373
100000.0,2.0,0.8386
100000.0,2.0,0.8352
100000.0,2.0,0.8378
100000.0,2.0,0.8403
100000.0,2.0,0.8422
100000.0,2.0,0.8399
100000.0,2.0,0.8379
100000.0,2.0,0.8353
100000.0,2.0,0.8393
100000.0,2.0,0.8408
100000.0,2.0,0.841
100000.0,2.0,0.8361
100000.0,2.0,0.8368
100000.0,2.0,0.8365
100000.0,2.0,0.8369
100000.0,2.0,0.8385
100000.0,2.0,0.8371
100000.0,2.0,0.8367
100000.0,2.0,0.8374
100000.0,2.0,0.841
100000.0,2.0,0.8388
100000.0,2.0,0.8349
100000.0,2.0,0.8396
100000.0,2.0,0.8334
100000.0,2.0,0.8358
100000.0,2.0,0.8381
100000.0,2.0,0.841
100000.0,2.0,0.8433
100000.0,2.0,0.8408
100000.0,2.0,0.8399
1000000.0,2.0,0.8852
1000000.0,2.0,0.8887
1000000.0,2.0,0.8874
1000000.0,2.0,0.8859
1000000.0,2.0,0.8857
1000000.0,2.0,0.8873
1000000.0,2.0,0.8885
1000000.0,2.0,0.8895
1000000.0,2.0,0.8905
1000000.0,2.0,0.8869
1000000.0,2.0,0.8858
1000000.0,2.0,0.8862
1000000.0,2.0,0.8871
1000000.0,2.0,0.8882
1000000.0,2.0,0.888
1000000.0,2.0,0.8884
1000000.0,2.0,0.8888
1000000.0,2.0,0.8844
1000000.0,2.0,0.8856
1000000.0,2.0,0.8866
1000000.0,2.0,0.8833
1000000.0,2.0,0.888
1000000.0,2.0,0.8882
1000000.0,2.0,0.887
1000000.0,2.0,0.8868
1000000.0,2.0,0.8857
1000000.0,2.0,0.8888
1000000.0,2.0,0.8852
1000000.0,2.0,0.8868
1000000.0,2.0,0.886
1000000.0,2.0,0.8878
1000000.0,2.0,0.885
1000000.0,2.0,0.887
1000000.0,2.0,0.8888
1000000.0,2.0,0.8845
1000000.0,2.0,0.8886
1000000.0,2.0,0.8903
1000000.0,2.0,0.8881
1000000.0,2.0,0.8864
1000000.0,2.0,0.8904
1000000.0,2.0,0.8844
1000000.0,2.0,0.8846
1000000.0,2.0,0.8894
1000000.0,2.0,0.8878
1000000.0,2.0,0.8878
1000000.0,2.0,0.8893
1000000.0,2.0,0.8875
1000000.0,2.0,0.8885
1000000.0,2.0,0.8875
1000000.0,2.0,0.8893
1000000.0,2.0,0.8858
1000000.0,2.0,0.8885
1000000.0,2.0,0.8822
1000000.0,2.0,0.8888
1000000.0,2.0,0.8868
1000000.0,2.0,0.8864
1000000.0,2.0,0.8843
1000000.0,2.0,0.8842
1000000.0,2.0,0.8894
1000000.0,2.0,0.8875
1000000.0,2.0,0.8881
1000000.0,2.0,0.8861
1000000.0,2.0,0.8898
1000000.0,2.0,0.8889
1000000.0,2.0,0.8876
1000000.0,2.0,0.886
1000000.0,2.0,0.8878
1000000.0,2.0,0.8843
1000000.0,2.0,0.8863
1000000.0,2.0,0.8889
1000000.0,2.0,0.8872
1000000.0,2.0,0.8807
1000000.0,2.0,0.8849
1000000.0,2.0,0.8865
1000000.0,2.0,0.8844
1000000.0,2.0,0.8862
1000000.0,2.0,0.8839
1000000.0,2.0,0.8873
1000000.0,2.0,0.886
1000000.0,2.0,0.8846
1000000.0,2.0,0.8854
1000000.0,2.0,0.8866
1000000.0,2.0,0.8895
1000000.0,2.0,0.8862
1000000.0,2.0,0.8842
1000000.0,2.0,0.8869
1000000.0,2.0,0.8853
1000000.0,2.0,0.8863
1000000.0,2.0,0.8887
1000000.0,2.0,0.8864
1000000.0,2.0,0.8863
1000000.0,2.0,0.8868
1000000.0,2.0,0.8878
1000000.0,2.0,0.8867
1000000.0,2.0,0.8874
1000000.0,2.0,0.8895
1000000.0,2.0,0.8847
1000000.0,2.0,0.8848
1000000.0,2.0,0.8862
1000000.0,2.0,0.8871
10000000.0,2.0,0.9222
10000000.0,2.0,0.92
10000000.0,2.0,0.9203
10000000.0,2.0,0.9197
10000000.0,2.0,0.9216
10000000.0,2.0,0.9217
10000000.0,2.0,0.9186
10000000.0,2.0,0.9199
10000000.0,2.0,0.9209
10000000.0,2.0,0.9218
10000000.0,2.0,0.9178
10000000.0,2.0,0.918
10000000.0,2.0,0.92
10000000.0,2.0,0.918
10000000.0,2.0,0.9208
10000000.0,2.0,0.9208
10000000.0,2.0,0.921
10000000.0,2.0,0.9226
10000000.0,2.0,0.9209
10000000.0,2.0,0.9188
10000000.0,2.0,0.9178
10000000.0,2.0,0.9215
10000000.0,2.0,0.9197
10000000.0,2.0,0.9206
10000000.0,2.0,0.9235
10000000.0,2.0,0.9225
10000000.0,2.0,0.9209
10000000.0,2.0,0.9231
10000000.0,2.0,0.9227
10000000.0,2.0,0.9198
10000000.0,2.0,0.9207
10000000.0,2.0,0.9199
10000000.0,2.0,0.9199
10000000.0,2.0,0.9201
10000000.0,2.0,0.9176
10000000.0,2.0,0.9197
10000000.0,2.0,0.9202
10000000.0,2.0,0.9183
10000000.0,2.0,0.9224
10000000.0,2.0,0.9203
10000000.0,2.0,0.9211
10000000.0,2.0,0.9231
10000000.0,2.0,0.9242
10000000.0,2.0,0.9206
10000000.0,2.0,0.9218
10000000.0,2.0,0.9202
10000000.0,2.0,0.9154
10000000.0,2.0,0.9224
10000000.0,2.0,0.9224
10000000.0,2.0,0.9222
10000000.0,2.0,0.9186
10000000.0,2.0,0.9199
10000000.0,2.0,0.9218
10000000.0,2.0,0.9198
10000000.0,2.0,0.9216
10000000.0,2.0,0.9191
10000000.0,2.0,0.9176
10000000.0,2.0,0.9222
10000000.0,2.0,0.92
10000000.0,2.0,0.9228
10000000.0,2.0,0.9211
10000000.0,2.0,0.9222
10000000.0,2.0,0.9189
10000000.0,2.0,0.9206
10000000.0,2.0,0.9165
10000000.0,2.0,0.9228
10000000.0,2.0,0.9223
10000000.0,2.0,0.9178
10000000.0,2.0,0.9219
10000000.0,2.0,0.9186
10000000.0,2.0,0.9212
10000000.0,2.0,0.9194
10000000.0,2.0,0.9206
10000000.0,2.0,0.9204
10000000.0,2.0,0.9226
10000000.0,2.0,0.922
10000000.0,2.0,0.9228
10000000.0,2.0,0.9225
10000000.0,2.0,0.9231
10000000.0,2.0,0.9188
10000000.0,2.0,0.921
10000000.0,2.0,0.9246
10000000.0,2.0,0.9217
10000000.0,2.0,0.9207
10000000.0,2.0,0.92
10000000.0,2.0,0.9221
10000000.0,2.0,0.9202
10000000.0,2.0,0.9205
10000000.0,2.0,0.9197
10000000.0,2.0,0.9226
10000000.0,2.0,0.9176
10000000.0,2.0,0.92
10000000.0,2.0,0.9205
10000000.0,2.0,0.9209
10000000.0,2.0,0.9188
10000000.0,2.0,0.9248
10000000.0,2.0,0.9185
10000000.0,2.0,0.9211
10000000.0,2.0,0.9214
10000000.0,2.0,0.9219
1000.0,2.0,0.6943
1000.0,2.0,0.6971
1000.0,2.0,0.6961
1000.0,2.0,0.6891
1000.0,2.0,0.6932
1000.0,2.0,0.695
1000.0,2.0,0.6919
1000.0,2.0,0.6948
1000.0,2.0,0.6995
1000.0,2.0,0.691
1000.0,2.0,0.6927
1000.0,2.0,0.6977
1000.0,2.0,0.6827
1000.0,2.0,0.6925
1000.0,2.0,0.6925
1000.0,2.0,0.693
1000.0,2.0,0.6891
1000.0,2.0,0.6945
1000.0,2.0,0.693
1000.0,2.0,0.6904
1000.0,2.0,0.6927
1000.0,2.0,0.6909
1000.0,2.0,0.693
1000.0,2.0,0.6948
1000.0,2.0,0.6898
1000.0,2.0,0.6944
1000.0,2.0,0.6888
1000.0,2.0,0.697
1000.0,2.0,0.694
1000.0,2.0,0.6952
1000.0,2.0,0.6979
1000.0,2.0,0.6952
1000.0,2.0,0.6962
1000.0,2.0,0.6934
1000.0,2.0,0.6959
1000.0,2.0,0.6956
1000.0,2.0,0.6945
1000.0,2.0,0.6981
1000.0,2.0,0.7029
1000.0,2.0,0.6902
1000.0,2.0,0.6908
1000.0,2.0,0.69
1000.0,2.0,0.6995
1000.0,2.0,0.6966
1000.0,2.0,0.6984
1000.0,2.0,0.6917
1000.0,2.0,0.6977
1000.0,2.0,0.7012
1000.0,2.0,0.6939
1000.0,2.0,0.6924
1000.0,2.0,0.6958
1000.0,2.0,0.6939
1000.0,2.0,0.6931
1000.0,2.0,0.6978
1000.0,2.0,0.6941
1000.0,2.0,0.6928
1000.0,2.0,0.6933
1000.0,2.0,0.6959
1000.0,2.0,0.6902
1000.0,2.0,0.6965
1000.0,2.0,0.6979
1000.0,2.0,0.696
1000.0,2.0,0.6933
1000.0,2.0,0.6912
1000.0,2.0,0.6889
1000.0,2.0,0.6937
1000.0,2.0,0.6963
1000.0,2.0,0.6926
1000.0,2.0,0.6885
1000.0,2.0,0.6995
1000.0,2.0,0.6922
1000.0,2.0,0.6966
1000.0,2.0,0.6968
1000.0,2.0,0.6886
1000.0,2.0,0.6924
1000.0,2.0,0.687
1000.0,2.0,0.6917
1000.0,2.0,0.6944
1000.0,2.0,0.694
1000.0,2.0,0.6899
1000.0,2.0,0.6933
1000.0,2.0,0.692
1000.0,2.0,0.6873
1000.0,2.0,0.6914
1000.0,2.0,0.6924
1000.0,2.0,0.6943
1000.0,2.0,0.693
1000.0,2.0,0.6981
1000.0,2.0,0.6913
1000.0,2.0,0.689
1000.0,2.0,0.6944
1000.0,2.0,0.6913
1000.0,2.0,0.6963
1000.0,2.0,0.6964
1000.0,2.0,0.6936
1000.0,2.0,0.6917
1000.0,2.0,0.6963
1000.0,2.0,0.6965
1000.0,2.0,0.6933
1000.0,2.0,0.6989
10000.0,2.0,0.7783
10000.0,2.0,0.7749
10000.0,2.0,0.7775
10000.0,2.0,0.776
10000.0,2.0,0.7781
10000.0,2.0,0.7726
10000.0,2.0,0.777
10000.0,2.0,0.7765
10000.0,2.0,0.7732
10000.0,2.0,0.7758
10000.0,2.0,0.7767
10000.0,2.0,0.7726
10000.0,2.0,0.7794
10000.0,2.0,0.7791
10000.0,2.0,0.7766
10000.0,2.0,0.7769
10000.0,2.0,0.773
10000.0,2.0,0.774
10000.0,2.0,0.7744
10000.0,2.0,0.7718
10000.0,2.0,0.7738
10000.0,2.0,0.7764
10000.0,2.0,0.7769
10000.0,2.0,0.7798
10000.0,2.0,0.7765
10000.0,2.0,0.7751
10000.0,2.0,0.781
10000.0,2.0,0.774
10000.0,2.0,0.7751
10000.0,2.0,0.7822
10000.0,2.0,0.7796
10000.0,2.0,0.7725
10000.0,2.0,0.7749
10000.0,2.0,0.7752
10000.0,2.0,0.7754
10000.0,2.0,0.7788
10000.0,2.0,0.7793
10000.0,2.0,0.7754
10000.0,2.0,0.7748
10000.0,2.0,0.771
10000.0,2.0,0.7778
10000.0,2.0,0.773
